,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated
13728,1502,25563,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-08-26T16:25:59Z,
13729,1502,25564,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-08-26T16:26:09Z,
13730,1502,25565,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),40.0,,2017-08-28 08:25:10.162802,2015-08-26T16:27:56Z,
13731,1502,25566,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),23.0,,2017-08-28 08:25:10.162802,2015-08-26T16:28:10Z,
13732,1502,25567,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),169.0,,2017-08-28 08:25:10.162802,2015-08-26T16:28:26Z,2015-08-26T16:29:56Z
13733,1502,25568,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),100.0,,2017-08-28 08:25:10.162802,2015-08-26T16:28:55Z,2015-08-26T16:29:45Z
13801,1279,25960,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:47:21Z,
13802,1279,25961,,,375.0,392.0,Valentinian II,Valentinian II,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:48:07Z,
13803,1279,25962,,,379.0,395.0,Theodosius I,Theodosius I,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:48:20Z,
13804,1279,25963,,,383.0,388.0,Magnus Maximus,Magnus Maximus,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:48:34Z,
13805,1279,25964,,,384.0,388.0,Flavius Victor,Flavius Victor,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:48:50Z,
13806,1279,25965,,,392.0,394.0,Eugenius,Eugenius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:49:07Z,
13807,1279,25966,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:49:22Z,
13808,1279,25967,,,395.0,423.0,Honorius (emperor),Honorius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:49:38Z,
13883,3211,26827,,,337.0,361.0,Constantius II,Constantius II,siliqua,3.0,,2017-08-28 08:25:10.162802,2015-09-16T10:12:53Z,2016-02-02T10:59:06Z
13884,3211,26828,360.0,363.0,360.0,363.0,Julian,Julian,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-09-16T10:13:03Z,2016-02-02T11:00:25Z
13885,3211,26980,,,300.0,399.0,Uncertain - 4th century,Unknown,siliqua,1.0,,2017-08-28 08:25:10.162802,2016-02-02T11:00:36Z,
13886,3211,26981,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2016-02-02T11:00:51Z,
13962,1711,26340,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-09-09T13:32:29Z,2015-09-09T13:32:38Z
13963,1711,26341,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-09T13:32:53Z,
13964,1711,26342,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-09T13:33:07Z,
14055,321,24241,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),12.0,,2017-08-28 08:25:10.162802,2015-08-06T10:03:38Z,
14076,3214,27024,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-03T10:39:25Z,
14077,3214,27025,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),20.0,,2017-08-28 08:25:10.162802,2016-02-03T10:39:42Z,
14082,3215,26993,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-03T09:28:36Z,2016-02-03T10:11:27Z
14083,3215,26994,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2016-02-03T10:11:47Z,
14084,3215,26995,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2016-02-03T10:12:02Z,
14085,3215,26996,355.0,361.0,355.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-03T10:12:24Z,
14086,3215,26997,350.0,353.0,350.0,353.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-03T10:12:38Z,
14087,3215,26998,353.0,361.0,353.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2016-02-03T10:12:53Z,
14088,3215,26999,364.0,367.0,364.0,367.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-03T10:13:15Z,
14089,3215,27000,367.0,375.0,367.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-03T10:13:33Z,
14090,3215,27001,,,375.0,392.0,Valentinian II,Valentinian II,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-03T10:13:52Z,
14091,3215,27002,378.0,383.0,378.0,383.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-03T10:14:09Z,
14092,3215,27003,383.0,388.0,383.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),10.0,,2017-08-28 08:25:10.162802,2016-02-03T10:15:44Z,
14093,3215,27004,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),121.0,,2017-08-28 08:25:10.162802,2016-02-03T10:16:16Z,
14094,3215,27005,395.0,402.0,395.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2016-02-03T10:16:34Z,
14095,3215,27006,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2016-02-03T10:16:53Z,
14096,3215,27007,,,395.0,423.0,Honorius (emperor),Honorius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-03T10:17:08Z,
14097,3215,27008,,,330.0,402.0,"Nummus, uncertain ruler, c. 330-402",Unknown,AE 1-4 (UK find),49.0,,2017-08-28 08:25:10.162802,2016-02-03T10:17:46Z,
14098,3215,27009,,,300.0,399.0,Uncertain - 4th century,Unknown,uncertain (silver),1.0,,2017-08-28 08:25:10.162802,2016-02-03T10:18:00Z,
14105,3216,26968,324.0,328.0,324.0,328.0,Fausta,Fausta,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:52:18Z,
14106,3216,26969,353.0,361.0,353.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:52:31Z,
14107,3216,26970,364.0,367.0,364.0,367.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:52:49Z,
14108,3216,26971,383.0,388.0,383.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:53:08Z,
14109,3216,26972,,,375.0,392.0,Valentinian II,Valentinian II,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:53:24Z,
14110,3216,26973,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:53:39Z,
14111,3216,26974,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2016-02-01T16:53:54Z,
14112,3216,26975,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),45.0,,2017-08-28 08:25:10.162802,2016-02-01T16:54:16Z,
14113,3216,26976,395.0,402.0,395.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2016-02-01T16:54:34Z,2016-02-03T10:41:28Z
14114,3216,26978,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),17.0,,2017-08-28 08:25:10.162802,2016-02-01T16:55:20Z,
14115,3216,26979,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2016-02-01T16:55:37Z,
14119,3218,26944,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:17:59Z,
14120,3218,26945,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:18:16Z,
14121,3218,26946,353.0,361.0,353.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-01T16:18:36Z,
14122,3218,26947,363.0,367.0,363.0,367.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2016-02-01T16:18:58Z,
14123,3218,26948,367.0,375.0,367.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2016-02-01T16:19:17Z,
14124,3218,26949,383.0,388.0,383.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-01T16:19:38Z,
14125,3218,26950,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2016-02-01T16:19:56Z,
14127,3219,26941,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:09:56Z,
14128,3219,26942,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:10:21Z,
14129,3219,26943,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),15.0,,2017-08-28 08:25:10.162802,2016-02-01T16:11:09Z,
14135,3220,26929,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-01T15:50:38Z,
14136,3220,26930,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T15:50:59Z,
14137,3220,26931,353.0,354.0,353.0,354.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T15:52:43Z,
14138,3220,26932,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-01T15:53:26Z,
14139,3220,26933,350.0,353.0,350.0,353.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T15:54:03Z,
14140,3220,26934,378.0,383.0,378.0,383.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-01T16:00:29Z,
14141,3220,26935,383.0,388.0,383.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2016-02-01T16:01:05Z,
14142,3220,26936,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),40.0,,2017-08-28 08:25:10.162802,2016-02-01T16:01:50Z,
14143,3220,26937,395.0,402.0,395.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-01T16:02:16Z,
14144,3220,26938,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),23.0,,2017-08-28 08:25:10.162802,2016-02-01T16:04:10Z,
14145,3220,26939,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),33.0,,2017-08-28 08:25:10.162802,2016-02-01T16:04:46Z,
14156,3221,26918,330.0,335.0,330.0,335.0,Constantine I,Constantine I,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2016-02-01T15:38:17Z,2016-02-01T15:38:53Z
14157,3221,26919,330.0,335.0,330.0,335.0,Constantius II,Constantius II,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2016-02-01T15:39:18Z,
14158,3221,26920,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T15:40:23Z,
14159,3221,26921,353.0,354.0,353.0,354.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T15:40:58Z,
14160,3221,26922,367.0,375.0,367.0,375.0,Valens,Valens,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2016-02-01T15:41:36Z,
14161,3221,26923,367.0,375.0,367.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T15:42:11Z,
14164,3222,26914,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2016-02-01T15:34:22Z,
14165,3222,26915,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2016-02-01T15:34:39Z,
14166,3222,26916,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2016-02-01T15:35:02Z,
14167,3222,26917,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),3.0,,2017-08-28 08:25:10.162802,2016-02-01T15:35:27Z,
14266,2252,22643,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-06-17T10:02:39Z,
14315,2190,22491,337.0,340.0,337.0,340.0,Helena,Helena,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-06-12T14:00:08Z,
14367,961,23330,,,378.0,408.0,House of Theodosius,House of Theodosius,siliqua,6.0,,2017-08-28 08:25:10.162802,2015-07-20T09:57:57Z,
14369,961,23332,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-20T09:58:32Z,
14370,961,23333,,,379.0,395.0,Theodosius I,Theodosius I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-20T09:59:31Z,
14371,961,23334,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-20T09:59:42Z,
14372,961,23335,,,395.0,423.0,Honorius (emperor),Honorius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-07-20T10:00:00Z,
14373,961,23336,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-07-20T10:00:13Z,
14376,1484,25489,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),35.0,,2017-08-28 08:25:10.162802,2015-08-26T12:05:03Z,
14425,2171,22459,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),,,2017-08-28 08:25:10.162802,2015-06-10T12:28:07Z,
14711,3237,26833,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-09-16T15:37:55Z,
14806,2330,23974,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),15.0,,2017-08-28 08:25:10.162802,2015-08-03T11:49:20Z,
14807,2330,23975,,,311.0,330.0,Crispus,Crispus,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-08-03T11:49:33Z,
14808,2330,23976,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-08-03T11:50:11Z,
14809,2330,23977,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-08-03T11:50:26Z,
14821,3241,26910,330.0,361.0,330.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2016-02-01T13:42:57Z,
14822,3241,26911,353.0,364.0,353.0,364.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),346.0,,2017-08-28 08:25:10.162802,2016-02-01T13:43:12Z,
14874,2402,16027,,,,,Uncertain,Unknown,miliarensis,,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,2015-07-31T07:46:11Z
14875,2402,16028,,,364.0,375.0,Valentinian I,Valentinian I,siliqua,,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,2015-07-31T07:46:24Z
14876,2402,16029,,,375.0,392.0,Valentinian II,Valentinian II,siliqua,,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,2015-07-31T07:46:30Z
14894,3243,26837,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-09-16T16:34:38Z,
14930,1051,23048,,,324.0,341.0,Helena,Helena,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-14T09:59:29Z,
14933,1051,23051,,,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-14T10:00:33Z,
14934,1051,23052,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-14T10:00:48Z,
14989,168,16428,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,2015-09-10T12:54:27Z
15060,707,23684,,,378.0,408.0,House of Theodosius,House of Theodosius,siliqua,,,2017-08-28 08:25:10.162802,2015-07-27T10:36:54Z,
15159,1740,24997,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-08-17T13:44:32Z,
15363,2309,23941,,,,,Uncertain,Unknown,unidentified bronze coins,,,2017-08-28 08:25:10.162802,2015-08-03T07:44:09Z,
15379,1624,23383,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),12.0,,2017-08-28 08:25:10.162802,2015-07-20T14:23:33Z,
15380,1624,23384,350.0,361.0,350.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-07-20T14:24:01Z,2015-07-20T14:24:17Z
15381,1624,23385,,,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-20T14:24:27Z,
15382,1624,23386,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),29.0,,2017-08-28 08:25:10.162802,2015-07-20T14:24:55Z,
15383,2088,24463,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),59.0,,2017-08-28 08:25:10.162802,2015-08-09T15:06:37Z,
15520,1150,25240,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-08-20T15:03:22Z,
15521,1150,25241,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-08-20T15:03:34Z,
15522,1150,25242,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-08-20T15:03:43Z,
15551,1649,23446,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-21T10:42:47Z,
15552,1649,23447,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-07-21T10:43:04Z,
15553,1649,23448,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-07-21T10:43:22Z,
15554,1649,23449,,,330.0,350.0,Constans,Constans I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-21T10:43:35Z,
15555,1649,23450,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-21T10:43:52Z,
15573,1011,22985,360.0,363.0,360.0,363.0,Julian,Julian,siliqua,1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-07-10T09:44:55Z,
15574,1011,22986,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-07-10T09:45:15Z,2015-07-10T09:46:24Z
15575,1011,22987,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,2.0,Mediolanum,2017-08-28 08:25:10.162802,2015-07-10T09:46:09Z,
15576,1011,22988,364.0,374.0,364.0,374.0,Valentinian I,Valentinian I,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-07-10T09:47:21Z,
15577,1011,22989,367.0,375.0,367.0,375.0,Gratian,Gratian,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-07-10T09:47:37Z,
15578,1011,22990,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-10T09:47:56Z,
15579,1011,22991,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-10T09:48:51Z,
15580,1981,23148,,,367.0,383.0,Gratian,Gratian,siliqua,1.0,Aquileia,2017-08-28 08:25:10.162802,2015-07-16T11:42:34Z,
15581,1981,23149,,,375.0,392.0,Valentinian II,Valentinian II,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-07-16T11:42:52Z,2015-07-16T11:44:06Z
15582,1981,23150,,,375.0,392.0,Valentinian II,Valentinian II,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-07-16T11:44:29Z,2015-07-16T11:44:45Z
15583,1981,23151,,,379.0,395.0,Theodosius I,Theodosius I,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-07-16T11:44:59Z,
15584,1981,23152,,,395.0,423.0,Honorius (emperor),Honorius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-07-16T11:45:12Z,
15648,844,22785,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-06-26T09:24:48Z,
15649,844,22786,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-06-26T09:25:14Z,
15650,844,22787,355.0,361.0,355.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-06-26T09:25:39Z,
15716,2130,25090,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),,,2017-08-28 08:25:10.162802,2015-08-18T13:49:34Z,
15717,2130,25091,,,260.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),radiate or nummus (UK find),,,2017-08-28 08:25:10.162802,2015-08-18T13:49:46Z,
15812,465,25789,330.0,335.0,330.0,335.0,Constantine I,Constantine I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-03T14:29:29Z,
15813,465,25790,335.0,341.0,335.0,341.0,Constantine II,Constantine II,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-03T14:29:46Z,
15814,465,25791,,,350.0,353.0,Decentius,Decentius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-03T14:30:00Z,
15874,1255,24033,,,330.0,341.0,Constantinopolis,Constantinopolis,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-03T17:20:39Z,
15875,1255,24034,348.0,361.0,348.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-03T17:20:55Z,
15876,1255,24035,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-03T17:21:05Z,
15877,1255,24036,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-03T17:21:14Z,
15878,1255,24037,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-03T17:21:24Z,
15879,1255,24038,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-03T17:21:36Z,
15881,1255,24040,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-03T17:22:47Z,
15908,1285,26002,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),250.0,,2017-08-28 08:25:10.162802,2015-09-07T10:45:55Z,2015-09-07T10:46:21Z
15925,1725,25758,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-09-01T16:00:08Z,
15926,1725,25759,351.0,353.0,351.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-01T16:00:22Z,2015-09-01T16:00:33Z
16001,1287,26011,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),16.0,,2017-08-28 08:25:10.162802,2015-09-07T11:05:30Z,
16030,872,24899,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),,,2017-08-28 08:25:10.162802,2015-08-17T09:08:18Z,
16043,1058,23059,,,364.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-07-14T11:17:35Z,
16044,1058,23060,,,364.0,378.0,Valens,Valens,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-14T11:17:47Z,
