,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated
23469,2562,6258,334.0,335.0,334.0,335.0,Constantinopolis,Constantinopolis,AE 1-4 (UK find),2.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23470,2562,6259,347.0,348.0,347.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23491,624,22130,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-02T10:43:59Z,
23492,624,22131,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-06-02T10:44:52Z,
23493,624,22132,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-02T10:45:14Z,
23494,624,22133,348.0,351.0,348.0,351.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-06-02T10:46:08Z,
23495,624,22134,348.0,361.0,348.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-06-02T10:46:31Z,
23496,624,22135,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-06-02T10:46:47Z,
23497,624,22136,341.0,364.0,341.0,364.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-06-02T10:47:06Z,
23498,624,22137,367.0,375.0,367.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-02T10:47:47Z,
23499,624,22138,364.0,375.0,364.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),3.0,Arelato,2017-08-28 08:25:10.162802,2015-06-02T10:48:26Z,
23500,624,22139,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-06-02T10:48:56Z,2015-06-02T10:49:04Z
23501,624,22140,383.0,388.0,383.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),4.0,Roma,2017-08-28 08:25:10.162802,2015-06-02T10:49:41Z,
23502,624,22141,383.0,388.0,383.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-06-02T10:50:03Z,
23503,624,22142,383.0,388.0,383.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-06-02T10:50:27Z,
23504,624,22143,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),3.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-02T10:51:05Z,
23505,624,22144,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),12.0,Arelato,2017-08-28 08:25:10.162802,2015-06-02T10:52:15Z,
23506,624,22145,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),61.0,,2017-08-28 08:25:10.162802,2015-06-02T10:52:39Z,2015-06-02T10:53:18Z
23507,624,22146,388.0,395.0,388.0,395.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-06-02T10:53:06Z,
23508,624,22147,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),4.0,Roma,2017-08-28 08:25:10.162802,2015-06-02T10:54:02Z,
23509,624,22148,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),4.0,Aquileia,2017-08-28 08:25:10.162802,2015-06-02T10:54:25Z,
23510,624,22149,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),27.0,,2017-08-28 08:25:10.162802,2015-06-02T10:54:45Z,
23511,624,22150,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),34.0,,2017-08-28 08:25:10.162802,2015-06-02T10:55:09Z,
23512,2209,22558,330.0,340.0,330.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-06-15T15:19:09Z,
23513,936,21676,,,306.0,337.0,Constantine I,Constantine I,solidus,2.0,,2017-08-28 08:25:10.162802,2015-05-12T11:12:28Z,
23545,1853,8596,324.0,329.0,324.0,329.0,Constantine I,Constantine I,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23546,1853,8597,324.0,329.0,324.0,329.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23547,1853,8598,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23548,1853,8599,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23549,1853,8600,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23550,1853,8601,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23551,1853,8602,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23552,1853,8603,,,,,Uncertain,Unknown,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23553,1853,8604,,,,,,,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23554,1853,8605,364.0,375.0,364.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),3.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23555,1853,8606,364.0,375.0,364.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23556,1853,8607,364.0,375.0,364.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23557,1853,8608,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:56Z,
23568,1281,25983,324.0,330.0,324.0,330.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-07T10:03:05Z,
23569,1281,25984,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),15.0,,2017-08-28 08:25:10.162802,2015-09-07T10:03:21Z,
23570,1281,25985,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-09-07T10:03:39Z,
23571,1281,25986,330.0,348.0,330.0,348.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-09-07T10:04:05Z,
23572,1281,25987,348.0,364.0,348.0,364.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-09-07T10:04:25Z,
23573,1281,25988,348.0,364.0,348.0,364.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-09-07T10:04:54Z,
23574,1281,25989,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),25.0,,2017-08-28 08:25:10.162802,2015-09-07T10:05:19Z,
23575,1281,25990,378.0,388.0,378.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-09-07T10:05:36Z,
23576,1281,25991,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),73.0,,2017-08-28 08:25:10.162802,2015-09-07T10:05:57Z,
23577,1281,25992,388.0,402.0,388.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-09-07T10:06:19Z,
23578,636,22202,355.0,361.0,355.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1630.0,,2017-08-28 08:25:10.162802,2015-06-03T09:19:18Z,2015-06-03T09:20:01Z
23579,636,22203,,360.0,307.0,360.0,House of Constantine,House of Constantine,AE 1-4 (UK find),16.0,,2017-08-28 08:25:10.162802,2015-06-03T09:20:19Z,
23593,862,22832,,,364.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-06-26T11:36:12Z,
23594,862,22833,,,364.0,378.0,Valens,Valens,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-06-26T11:36:25Z,
23595,862,22834,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-06-26T11:36:34Z,
23614,1599,15796,320.0,325.0,320.0,325.0,House of Constantine,House of Constantine,AE 1-4 (UK find),51.0,Londinium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23615,1599,15797,320.0,333.0,320.0,333.0,House of Constantine,House of Constantine,AE 1-4 (UK find),189.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23616,1599,15798,320.0,325.0,320.0,325.0,House of Constantine,House of Constantine,AE 1-4 (UK find),38.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23617,1599,15799,315.0,329.0,315.0,329.0,House of Constantine,House of Constantine,AE 1-4 (UK find),21.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23618,1599,15800,321.0,326.0,321.0,326.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23619,1599,15801,320.0,326.0,320.0,326.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,Ticinum,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23621,1599,15803,319.0,329.0,319.0,329.0,House of Constantine,House of Constantine,AE 1-4 (UK find),11.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23622,1599,15804,324.0,325.0,324.0,325.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Sirmium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23623,1599,15805,320.0,328.0,320.0,328.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Thessalonika,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23624,1599,15806,326.0,326.0,326.0,326.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Heraclea,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23625,1599,15807,324.0,326.0,324.0,326.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Nikomedia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23626,1599,15808,326.0,327.0,326.0,327.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Kyzikos,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23627,1599,15809,325.0,326.0,325.0,326.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Antioch,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23628,1599,15810,,,,,,,AE 1-4 (UK find),7.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23629,1331,19431,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-02-25T12:01:36Z,
23630,1331,19432,335.0,341.0,335.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-02-25T12:01:53Z,
23631,1331,19433,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-02-25T12:02:04Z,
23632,2420,3611,,,306.0,337.0,Constantine I,Constantine I,,0.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:54Z,
23633,82,2504,330.0,350.0,330.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1000.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
23653,2024,23300,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),40.0,,2017-08-28 08:25:10.162802,2015-07-17T15:12:13Z,
23654,2024,23301,,,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),10.0,,2017-08-28 08:25:10.162802,2015-07-17T15:12:27Z,
23655,2024,23302,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),11.0,,2017-08-28 08:25:10.162802,2015-07-17T15:12:40Z,
23656,2024,23303,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-17T15:12:50Z,
23657,2024,23304,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),unidentified bronze coins,35.0,,2017-08-28 08:25:10.162802,2015-07-17T15:13:31Z,
23658,2178,22486,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),,,2017-08-28 08:25:10.162802,2015-06-10T14:39:59Z,
23659,1282,25993,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T10:14:30Z,2015-09-07T10:14:47Z
23660,1282,25994,,,337.0,361.0,Constantius II,Constantius II,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T10:15:07Z,
23661,1282,25995,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T10:15:28Z,
23675,629,22154,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-06-02T11:47:54Z,
23676,629,22155,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-06-02T11:48:18Z,
23677,629,22156,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-06-02T11:48:36Z,
23681,1018,6814,330.0,364.0,330.0,364.0,House of Constantine,House of Constantine,AE 1-4 (UK find),63.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23682,1018,6815,364.0,383.0,364.0,383.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),32.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23683,1018,6816,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23684,1018,6817,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),307.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23685,1018,6818,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),126.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23686,1018,6819,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23687,1018,6820,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),36.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23688,1018,6821,,,,,Uncertain,Unknown,uncertain,97.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
23697,1496,25554,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),23.0,,2017-08-28 08:25:10.162802,2015-08-26T15:51:53Z,2015-08-26T16:00:57Z
23698,1496,25555,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),54.0,,2017-08-28 08:25:10.162802,2015-08-26T15:52:33Z,2015-08-26T15:57:10Z
23699,1496,25556,355.0,361.0,355.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-08-26T15:56:33Z,2015-08-26T15:58:52Z
23700,1496,25557,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),39.0,,2017-08-28 08:25:10.162802,2015-08-26T16:00:50Z,
23721,522,20980,394.0,402.0,394.0,402.0,Arcadius,Arcadius,solidus,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-04-17T13:21:09Z,
23722,522,20981,394.0,402.0,394.0,402.0,Honorius (emperor),Honorius,solidus,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-04-17T13:21:27Z,
23723,522,20982,402.0,406.0,402.0,406.0,Arcadius,Arcadius,solidus,1.0,Ravenna,2017-08-28 08:25:10.162802,2015-04-17T13:21:47Z,
23724,522,20983,402.0,406.0,402.0,406.0,Honorius (emperor),Honorius,solidus,1.0,Ravenna,2017-08-28 08:25:10.162802,2015-04-17T13:22:10Z,
23729,1601,25674,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),940.0,,2017-08-28 08:25:10.162802,2015-09-01T09:37:15Z,
23730,478,20437,300.0,383.0,300.0,383.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),24.0,,2017-08-28 08:25:10.162802,2015-03-30T13:07:10Z,
23862,1818,2190,353.0,353.0,353.0,353.0,Constantius II,Constantius II,AE 1-4 (UK find),13.0,Ambianum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
23863,1818,2191,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),32.0,Ambianum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
23864,1818,2192,350.0,352.0,350.0,352.0,Decentius,Decentius,AE 1-4 (UK find),2.0,Ambianum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
23865,1818,2193,353.0,353.0,353.0,353.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),3.0,Ambianum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
23867,1818,2195,348.0,350.0,348.0,350.0,Constans,Constans I,AE 1-4 (UK find),41.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
23868,1818,2196,348.0,355.0,348.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),91.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
23869,1818,2197,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),37.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
23870,1818,16553,353.0,353.0,353.0,353.0,Decentius,Decentius,AE 1-4 (UK find),6.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23871,1818,16554,353.0,355.0,353.0,355.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),2.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23873,1818,16556,348.0,350.0,348.0,350.0,Constans,Constans I,AE 1-4 (UK find),16.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23874,1818,16557,353.0,355.0,353.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),110.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23875,1818,16558,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),10.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23876,1818,16559,350.0,353.0,350.0,353.0,Decentius,Decentius,AE 1-4 (UK find),6.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23877,1818,16560,353.0,355.0,353.0,355.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),2.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23878,1818,16561,348.0,350.0,348.0,350.0,Constans,Constans I,AE 1-4 (UK find),3.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23879,1818,16562,348.0,355.0,348.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),40.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23880,1818,16563,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),4.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23881,1818,16564,352.0,353.0,352.0,353.0,Decentius,Decentius,AE 1-4 (UK find),2.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23882,1818,16565,353.0,355.0,353.0,355.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),2.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23883,1818,16566,348.0,350.0,348.0,350.0,Constans,Constans I,AE 1-4 (UK find),48.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23884,1818,16567,348.0,355.0,348.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),8.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23885,1818,16568,352.0,355.0,352.0,355.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),6.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23887,1818,16570,348.0,350.0,348.0,350.0,Constans,Constans I,AE 1-4 (UK find),18.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23888,1818,16571,352.0,355.0,352.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),7.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23889,1818,16572,352.0,355.0,352.0,355.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),5.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23890,1818,16573,348.0,350.0,348.0,350.0,Constans,Constans I,AE 1-4 (UK find),5.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23891,1818,16574,348.0,355.0,348.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),4.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23892,1818,16575,351.0,354.0,351.0,354.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),1.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23893,1818,16576,351.0,354.0,351.0,354.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),2.0,Heraclea,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23894,1818,16577,351.0,355.0,351.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),1.0,Constantinople,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23895,1818,16578,351.0,354.0,351.0,354.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),2.0,Constantinople,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23896,1818,16579,351.0,355.0,351.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),4.0,Nikomedia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23897,1818,16580,351.0,355.0,351.0,355.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),1.0,Nikomedia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23899,1818,16582,348.0,350.0,348.0,350.0,Constans,Constans I,AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23900,1818,16583,353.0,355.0,353.0,355.0,Constantius II,Constantius II,AE 1-4 (UK find),26.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23901,1818,16584,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),18.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23902,1818,16585,353.0,353.0,353.0,353.0,Decentius,Decentius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23903,1818,16586,352.0,355.0,352.0,355.0,Constantius Gallus,Constantius Gallus,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23904,1818,16587,,,,,,,AE 1-4 (UK find),261.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
23957,1539,24357,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),140.0,,2017-08-28 08:25:10.162802,2015-08-07T10:19:23Z,
23958,1539,24358,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),201.0,,2017-08-28 08:25:10.162802,2015-08-07T10:19:39Z,
23959,1539,24359,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),150.0,,2017-08-28 08:25:10.162802,2015-08-07T10:20:10Z,
23964,333,24475,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-10T15:48:52Z,2015-08-11T08:36:40Z
24096,2117,12000,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:58Z,
24097,2117,12001,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),54.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:58Z,
24098,2117,12002,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),22.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:58Z,
24099,2117,12003,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),12.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:58Z,
24100,2117,12004,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:48:58Z,
24101,2117,12005,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Constantinople,2017-08-28 08:25:10.162802,2015-01-15T16:48:58Z,
24102,2117,12006,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Kyzikos,2017-08-28 08:25:10.162802,2015-01-15T16:48:58Z,
